Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD093824,CUST2691,blinkit,2025-03-09 10:29:30,30,Grocery,641,"Not fresh, disappointed.",2,0,1
ORD093829,CUST4396,swiggy instamart,2025-03-09 13:29:30,13,Personal Care,1267,"Easy to order, loved it!",5,0,0
ORD093835,CUST6904,swiggy instamart,2025-03-09 17:29:30,31,Grocery,217,"Horrible experience, never ordering again.",1,0,1
ORD093836,CUST1918,blinkit,2025-03-09 15:29:30,24,Dairy,642,Delivery person was rude.,2,0,1
ORD093837,CUST9526,swiggy instamart,2025-03-09 03:29:30,29,Beverages,853,Delivery person was rude.,2,0,1
ORD093844,CUST3419,swiggy instamart,2025-03-09 07:29:30,19,Snacks,500,Delivery person was rude.,2,0,1
ORD093846,CUST3829,swiggy instamart,2025-03-09 22:29:30,25,Beverages,134,"Very late delivery, not happy.",2,0,1
ORD093847,CUST8895,swiggy instamart,2025-03-09 20:29:30,24,Fruits & Vegetables,490,Quick and reliable!,5,0,0
ORD093850,CUST7027,swiggy instamart,2025-03-09 06:29:30,41,Grocery,567,Quick and reliable!,5,1,0
ORD093854,CUST3146,blinkit,2025-03-09 09:29:30,33,Snacks,171,Very satisfied with the service.,5,0,0
ORD093855,CUST6855,jiomart,2025-03-09 15:29:30,34,Dairy,254,Packaging could be better.,3,0,0
ORD093857,CUST9709,swiggy instamart,2025-03-09 20:29:30,17,Snacks,136,Quick and reliable!,5,0,0
ORD093864,CUST3961,blinkit,2025-03-09 00:29:30,28,Snacks,296,Delivery person was rude.,2,0,1
ORD093866,CUST5368,swiggy instamart,2025-03-09 03:29:30,42,Snacks,256,Quick and reliable!,5,1,0
ORD093870,CUST9644,jiomart,2025-03-09 12:29:30,28,Fruits & Vegetables,546,Good quality products.,4,0,0
ORD093872,CUST5835,swiggy instamart,2025-03-09 16:29:30,33,Dairy,667,Wrong item delivered.,1,0,1
ORD093873,CUST9455,swiggy instamart,2025-03-09 10:29:30,36,Beverages,559,"Horrible experience, never ordering again.",1,0,1
ORD093874,CUST2918,swiggy instamart,2025-03-09 18:29:30,37,Snacks,399,Delivery person was rude.,2,0,1
ORD093876,CUST5844,blinkit,2025-03-09 12:29:30,41,Grocery,1356,"Easy to order, loved it!",5,1,0
ORD093877,CUST9799,swiggy instamart,2025-03-09 22:29:30,30,Grocery,1359,"Not fresh, disappointed.",2,0,1
ORD093886,CUST9227,jiomart,2025-03-09 01:29:30,40,Fruits & Vegetables,221,"Very late delivery, not happy.",2,0,1
ORD093888,CUST1250,blinkit,2025-03-09 04:29:30,27,Personal Care,1791,"Very late delivery, not happy.",2,0,1
ORD093891,CUST5005,swiggy instamart,2025-03-09 06:29:30,25,Beverages,931,Quick and reliable!,5,0,0
ORD093895,CUST1366,blinkit,2025-03-09 15:29:30,40,Grocery,279,Wrong item delivered.,1,0,1
ORD093898,CUST8319,blinkit,2025-03-09 05:29:30,23,Snacks,67,"Very late delivery, not happy.",2,0,1
ORD093899,CUST3453,swiggy instamart,2025-03-09 09:29:30,43,Fruits & Vegetables,433,Delivery person was rude.,2,1,1
ORD093901,CUST9656,jiomart,2025-03-09 05:29:30,15,Personal Care,1357,"Not fresh, disappointed.",2,0,1
ORD093903,CUST3084,jiomart,2025-03-09 23:29:30,37,Grocery,1011,"Not fresh, disappointed.",2,0,1
ORD093905,CUST6830,jiomart,2025-03-09 04:29:30,28,Beverages,633,"Easy to order, loved it!",5,0,0
ORD093913,CUST1647,swiggy instamart,2025-03-09 14:29:30,22,Snacks,153,Wrong item delivered.,1,0,1
ORD093915,CUST4246,jiomart,2025-03-09 17:29:30,29,Beverages,544,Items missing from order.,2,0,1
ORD093917,CUST5845,blinkit,2025-03-09 21:29:30,32,Fruits & Vegetables,492,"Fast delivery, great service!",5,0,0
ORD093918,CUST7468,swiggy instamart,2025-03-09 08:29:30,46,Dairy,690,Excellent experience!,5,1,0
ORD093919,CUST9400,jiomart,2025-03-09 12:29:30,10,Beverages,908,Good quality products.,4,0,0
ORD093921,CUST3671,blinkit,2025-03-09 23:29:30,24,Fruits & Vegetables,504,"Very late delivery, not happy.",2,0,1
ORD093922,CUST4903,jiomart,2025-03-09 11:29:30,36,Snacks,446,"Horrible experience, never ordering again.",1,0,1
ORD093924,CUST1410,blinkit,2025-03-09 07:29:30,39,Fruits & Vegetables,505,"Horrible experience, never ordering again.",1,0,1
ORD093926,CUST1372,jiomart,2025-03-09 23:29:30,22,Beverages,317,Delivery person was rude.,2,0,1
ORD093927,CUST3957,blinkit,2025-03-09 02:29:30,32,Grocery,455,Wrong item delivered.,1,0,1
ORD093930,CUST3209,jiomart,2025-03-09 15:29:30,29,Grocery,1058,"Fast delivery, great service!",5,0,0
ORD093932,CUST1678,jiomart,2025-03-09 17:29:30,57,Fruits & Vegetables,189,Quick and reliable!,5,1,0
ORD093933,CUST2773,blinkit,2025-03-09 04:29:30,22,Personal Care,204,Items missing from order.,2,0,1
ORD093937,CUST4849,swiggy instamart,2025-03-09 20:29:30,18,Beverages,167,Very satisfied with the service.,5,0,0
ORD093939,CUST2908,swiggy instamart,2025-03-09 17:29:30,55,Personal Care,1797,"Horrible experience, never ordering again.",1,1,1
ORD093943,CUST9093,swiggy instamart,2025-03-09 21:29:30,48,Beverages,177,Delivery person was rude.,2,1,1
ORD093945,CUST8539,blinkit,2025-03-09 19:29:30,24,Snacks,451,"Horrible experience, never ordering again.",1,0,1
ORD093949,CUST2334,jiomart,2025-03-09 06:29:30,23,Snacks,96,Delivery person was rude.,2,0,1
ORD093950,CUST5848,jiomart,2025-03-09 23:29:30,38,Grocery,1477,"Not fresh, disappointed.",2,0,1
ORD093952,CUST5625,jiomart,2025-03-09 11:29:30,40,Fruits & Vegetables,175,Good quality products.,4,0,0
ORD093953,CUST2541,jiomart,2025-03-09 01:29:30,37,Dairy,372,"Very late delivery, not happy.",2,0,1
ORD093956,CUST7513,swiggy instamart,2025-03-09 22:29:30,41,Personal Care,186,"Fast delivery, great service!",5,1,0
ORD093960,CUST5597,blinkit,2025-03-09 23:29:30,39,Personal Care,1839,"Easy to order, loved it!",5,0,0
ORD093965,CUST5970,blinkit,2025-03-09 18:29:30,40,Snacks,290,Delivery person was rude.,2,0,1
ORD093967,CUST6281,blinkit,2025-03-09 23:29:30,19,Personal Care,1584,Packaging could be better.,3,0,0
ORD093969,CUST7117,blinkit,2025-03-09 15:29:30,30,Dairy,146,"Very late delivery, not happy.",2,0,1
ORD093972,CUST1345,blinkit,2025-03-09 10:29:30,20,Grocery,1174,"Fast delivery, great service!",5,0,0
ORD093976,CUST4968,jiomart,2025-03-09 02:29:30,40,Dairy,175,"Very late delivery, not happy.",2,0,1
ORD093981,CUST4580,swiggy instamart,2025-03-09 21:29:30,24,Beverages,650,Packaging could be better.,3,0,0
ORD093982,CUST5535,swiggy instamart,2025-03-09 22:29:30,14,Snacks,481,"Very late delivery, not happy.",2,0,1
ORD093983,CUST9652,swiggy instamart,2025-03-09 01:29:30,33,Fruits & Vegetables,626,Very satisfied with the service.,5,0,0
ORD093984,CUST5653,blinkit,2025-03-09 11:29:30,16,Snacks,119,"Not fresh, disappointed.",2,0,1
ORD093986,CUST2079,blinkit,2025-03-09 02:29:30,16,Snacks,398,"Horrible experience, never ordering again.",1,0,1
ORD093987,CUST6001,swiggy instamart,2025-03-09 20:29:30,33,Personal Care,395,Excellent experience!,5,0,0
ORD093993,CUST1450,swiggy instamart,2025-03-09 10:29:30,12,Snacks,101,Quick and reliable!,5,0,0
ORD093995,CUST2870,jiomart,2025-03-09 10:29:30,27,Beverages,705,"Fast delivery, great service!",5,0,0
ORD093996,CUST8387,swiggy instamart,2025-03-09 09:29:30,6,Grocery,375,"Fast delivery, great service!",5,0,0
ORD093997,CUST1550,blinkit,2025-03-09 23:29:30,24,Grocery,768,Items missing from order.,2,0,1
ORD093998,CUST3070,blinkit,2025-03-09 04:29:30,32,Snacks,486,"Fast delivery, great service!",5,0,0
ORD094000,CUST3903,swiggy instamart,2025-03-09 09:29:30,28,Dairy,428,"Fast delivery, great service!",5,0,0
ORD094002,CUST1620,jiomart,2025-03-09 02:29:30,36,Dairy,193,Wrong item delivered.,1,0,1
ORD094004,CUST4664,blinkit,2025-03-09 15:29:30,13,Fruits & Vegetables,679,Good quality products.,4,0,0
ORD094008,CUST9537,jiomart,2025-03-09 10:29:30,38,Dairy,100,Very satisfied with the service.,5,0,0
ORD094012,CUST2785,jiomart,2025-03-09 00:29:30,35,Fruits & Vegetables,104,"Not fresh, disappointed.",2,0,1
ORD094019,CUST6714,swiggy instamart,2025-03-09 10:29:30,15,Personal Care,670,"Easy to order, loved it!",5,0,0
ORD094024,CUST6561,jiomart,2025-03-09 20:29:30,25,Fruits & Vegetables,81,Items missing from order.,2,0,1
ORD094026,CUST7668,jiomart,2025-03-09 02:29:30,24,Snacks,374,Excellent experience!,5,0,0
ORD094027,CUST3999,swiggy instamart,2025-03-09 01:29:30,34,Beverages,210,"Very late delivery, not happy.",2,0,1
ORD094033,CUST9876,swiggy instamart,2025-03-09 15:29:30,16,Personal Care,435,Packaging could be better.,3,0,0
ORD094034,CUST5893,blinkit,2025-03-09 06:29:30,43,Dairy,305,Delivery person was rude.,2,1,1
ORD094035,CUST1428,blinkit,2025-03-09 08:29:30,34,Snacks,133,Delivery person was rude.,2,0,1
ORD094039,CUST6228,jiomart,2025-03-09 21:29:30,29,Fruits & Vegetables,91,"Not fresh, disappointed.",2,0,1
ORD094041,CUST6945,blinkit,2025-03-09 03:29:30,39,Fruits & Vegetables,374,"Very late delivery, not happy.",2,0,1
ORD094042,CUST7201,swiggy instamart,2025-03-09 20:29:30,39,Fruits & Vegetables,170,Delivery person was rude.,2,0,1
ORD094043,CUST7179,blinkit,2025-03-09 17:29:30,21,Personal Care,452,"Not fresh, disappointed.",2,0,1
ORD094044,CUST3496,blinkit,2025-03-09 09:29:30,33,Dairy,438,Packaging could be better.,3,0,0
ORD094049,CUST8302,swiggy instamart,2025-03-09 11:29:30,32,Dairy,185,Good quality products.,4,0,0
ORD094060,CUST1599,blinkit,2025-03-09 07:29:30,16,Snacks,118,Quick and reliable!,5,0,0
ORD094062,CUST8337,swiggy instamart,2025-03-09 15:29:30,20,Dairy,396,Delivery person was rude.,2,0,1
ORD094063,CUST4125,blinkit,2025-03-09 13:29:30,21,Fruits & Vegetables,527,Items missing from order.,2,0,1
ORD094064,CUST8500,blinkit,2025-03-09 03:29:30,26,Fruits & Vegetables,389,Excellent experience!,5,0,0
ORD094065,CUST7317,blinkit,2025-03-09 19:29:30,36,Dairy,489,Packaging could be better.,3,0,0
ORD094069,CUST7123,blinkit,2025-03-09 00:29:30,21,Beverages,489,Very satisfied with the service.,5,0,0
ORD094070,CUST7022,blinkit,2025-03-09 15:29:30,20,Beverages,176,"Easy to order, loved it!",5,0,0
ORD094071,CUST3306,swiggy instamart,2025-03-09 23:29:30,19,Grocery,904,"Easy to order, loved it!",5,0,0
ORD094072,CUST9374,blinkit,2025-03-09 06:29:30,26,Dairy,298,Wrong item delivered.,1,0,1
ORD094077,CUST7457,jiomart,2025-03-09 00:29:30,25,Snacks,336,Quick and reliable!,5,0,0
ORD094079,CUST5743,jiomart,2025-03-09 07:29:30,12,Dairy,212,Items missing from order.,2,0,1
ORD094081,CUST3398,blinkit,2025-03-09 19:29:30,37,Grocery,1270,"Easy to order, loved it!",5,0,0
ORD094083,CUST6565,blinkit,2025-03-09 03:29:30,25,Beverages,167,Very satisfied with the service.,5,0,0
ORD094086,CUST9322,swiggy instamart,2025-03-09 03:29:30,51,Beverages,193,Delivery person was rude.,2,1,1
ORD094090,CUST2875,jiomart,2025-03-09 13:29:30,28,Grocery,270,"Easy to order, loved it!",5,0,0
ORD094091,CUST1048,jiomart,2025-03-09 18:29:30,21,Fruits & Vegetables,464,Very satisfied with the service.,5,0,0
ORD094094,CUST7460,swiggy instamart,2025-03-09 02:29:30,50,Grocery,528,Items missing from order.,2,1,1
ORD094095,CUST8977,blinkit,2025-03-09 18:29:30,43,Fruits & Vegetables,401,Good quality products.,4,1,0
ORD094099,CUST9765,swiggy instamart,2025-03-09 02:29:30,19,Fruits & Vegetables,406,"Easy to order, loved it!",5,0,0
ORD094100,CUST5236,blinkit,2025-03-09 04:29:30,20,Snacks,408,"Easy to order, loved it!",5,0,0
ORD094105,CUST8574,blinkit,2025-03-09 21:29:30,24,Grocery,443,Packaging could be better.,3,0,0
ORD094108,CUST7642,jiomart,2025-03-09 03:29:30,31,Snacks,315,"Not fresh, disappointed.",2,0,1
ORD094109,CUST4525,blinkit,2025-03-09 06:29:30,34,Fruits & Vegetables,595,Items missing from order.,2,0,1
ORD094110,CUST3854,blinkit,2025-03-09 15:29:30,17,Grocery,1248,"Easy to order, loved it!",5,0,0
ORD094115,CUST3232,blinkit,2025-03-09 00:29:30,32,Snacks,280,"Fast delivery, great service!",5,0,0
ORD094121,CUST5199,jiomart,2025-03-09 19:29:30,17,Fruits & Vegetables,634,Good quality products.,4,0,0
ORD094122,CUST5222,swiggy instamart,2025-03-09 16:29:30,45,Fruits & Vegetables,480,Items missing from order.,2,1,1
ORD094124,CUST9331,swiggy instamart,2025-03-09 10:29:30,22,Dairy,616,"Very late delivery, not happy.",2,0,1
ORD094125,CUST1876,swiggy instamart,2025-03-09 08:29:30,26,Fruits & Vegetables,160,"Not fresh, disappointed.",2,0,1
ORD094127,CUST8292,blinkit,2025-03-09 17:29:30,31,Personal Care,241,"Horrible experience, never ordering again.",1,0,1
ORD094130,CUST3962,blinkit,2025-03-09 01:29:30,34,Fruits & Vegetables,429,"Horrible experience, never ordering again.",1,0,1
ORD094132,CUST5818,blinkit,2025-03-09 02:29:30,20,Grocery,1256,"Easy to order, loved it!",5,0,0
ORD094133,CUST6449,swiggy instamart,2025-03-09 13:29:30,39,Fruits & Vegetables,544,Packaging could be better.,3,0,0
ORD094136,CUST8385,jiomart,2025-03-09 10:29:30,29,Dairy,744,Very satisfied with the service.,5,0,0
ORD094138,CUST8633,blinkit,2025-03-09 16:29:30,34,Fruits & Vegetables,296,"Easy to order, loved it!",5,0,0
ORD094140,CUST5614,swiggy instamart,2025-03-09 05:29:30,36,Fruits & Vegetables,247,"Easy to order, loved it!",5,0,0
ORD094141,CUST6047,jiomart,2025-03-09 05:29:30,25,Fruits & Vegetables,492,"Very late delivery, not happy.",2,0,1
ORD094142,CUST2610,jiomart,2025-03-09 06:29:30,43,Dairy,585,"Horrible experience, never ordering again.",1,1,1
ORD094145,CUST8946,jiomart,2025-03-09 08:29:30,18,Personal Care,1053,Items missing from order.,2,0,1
ORD094146,CUST6397,jiomart,2025-03-09 16:29:30,22,Personal Care,1184,"Horrible experience, never ordering again.",1,0,1
ORD094147,CUST9525,swiggy instamart,2025-03-09 10:29:30,30,Grocery,1179,Packaging could be better.,3,0,0
ORD094150,CUST3367,jiomart,2025-03-09 12:29:30,36,Fruits & Vegetables,88,Good quality products.,4,0,0
ORD094152,CUST7328,jiomart,2025-03-09 13:29:30,13,Personal Care,1259,Delivery person was rude.,2,0,1
ORD094153,CUST3127,jiomart,2025-03-09 23:29:30,22,Snacks,121,"Easy to order, loved it!",5,0,0
ORD094154,CUST6724,jiomart,2025-03-09 08:29:30,13,Snacks,193,Wrong item delivered.,1,0,1
ORD094155,CUST3831,swiggy instamart,2025-03-09 18:29:30,14,Personal Care,252,Excellent experience!,5,0,0
ORD094156,CUST8705,swiggy instamart,2025-03-09 14:29:30,8,Fruits & Vegetables,469,"Horrible experience, never ordering again.",1,0,1
ORD094157,CUST2519,blinkit,2025-03-09 21:29:30,26,Grocery,720,"Horrible experience, never ordering again.",1,0,1
ORD094160,CUST5232,blinkit,2025-03-09 19:29:30,34,Grocery,1494,Items missing from order.,2,0,1
ORD094161,CUST5197,blinkit,2025-03-09 21:29:30,27,Dairy,279,Good quality products.,4,0,0
ORD094162,CUST3713,swiggy instamart,2025-03-09 18:29:30,18,Snacks,163,"Fast delivery, great service!",5,0,0
ORD094165,CUST7824,blinkit,2025-03-09 01:29:30,33,Beverages,354,"Very late delivery, not happy.",2,0,1
ORD094166,CUST4875,blinkit,2025-03-09 06:29:30,33,Dairy,722,"Very late delivery, not happy.",2,0,1
ORD094167,CUST6429,blinkit,2025-03-09 22:29:30,31,Fruits & Vegetables,127,"Easy to order, loved it!",5,0,0
ORD094169,CUST9471,swiggy instamart,2025-03-09 03:29:30,18,Personal Care,1977,Very satisfied with the service.,5,0,0
ORD094170,CUST5687,blinkit,2025-03-09 10:29:30,25,Fruits & Vegetables,445,Good quality products.,4,0,0
ORD094171,CUST7286,swiggy instamart,2025-03-09 21:29:30,30,Dairy,147,"Not fresh, disappointed.",2,0,1
ORD094175,CUST9682,jiomart,2025-03-09 08:29:30,36,Fruits & Vegetables,279,Very satisfied with the service.,5,0,0
ORD094176,CUST5259,swiggy instamart,2025-03-09 16:29:30,28,Personal Care,1734,"Easy to order, loved it!",5,0,0
ORD094178,CUST2447,blinkit,2025-03-09 05:29:30,25,Grocery,871,"Easy to order, loved it!",5,0,0
ORD094184,CUST1397,jiomart,2025-03-09 08:29:30,33,Personal Care,1665,"Horrible experience, never ordering again.",1,0,1
ORD094185,CUST4347,jiomart,2025-03-09 07:29:30,24,Beverages,845,"Easy to order, loved it!",5,0,0
ORD094190,CUST7791,swiggy instamart,2025-03-09 18:29:30,33,Beverages,397,Excellent experience!,5,0,0
ORD094191,CUST3565,blinkit,2025-03-09 10:29:30,19,Personal Care,381,Good quality products.,4,0,0
ORD094192,CUST6692,blinkit,2025-03-09 00:29:30,25,Dairy,159,Excellent experience!,5,0,0
ORD094194,CUST6759,blinkit,2025-03-09 00:29:30,17,Beverages,200,Packaging could be better.,3,0,0
ORD094201,CUST5236,jiomart,2025-03-09 06:29:30,11,Fruits & Vegetables,104,Delivery person was rude.,2,0,1
ORD094202,CUST3239,jiomart,2025-03-09 02:29:30,21,Dairy,254,Delivery person was rude.,2,0,1
ORD094203,CUST2029,jiomart,2025-03-09 06:29:30,28,Beverages,415,Wrong item delivered.,1,0,1
ORD094208,CUST7395,swiggy instamart,2025-03-09 02:29:30,29,Grocery,305,"Easy to order, loved it!",5,0,0
ORD094210,CUST8032,blinkit,2025-03-09 22:29:30,24,Dairy,194,Items missing from order.,2,0,1
ORD094213,CUST7483,jiomart,2025-03-09 06:29:30,22,Grocery,491,Items missing from order.,2,0,1
ORD094214,CUST1573,swiggy instamart,2025-03-09 19:29:30,41,Dairy,771,"Horrible experience, never ordering again.",1,1,1
ORD094217,CUST1271,swiggy instamart,2025-03-09 16:29:30,38,Grocery,1482,Items missing from order.,2,0,1
ORD094218,CUST8099,swiggy instamart,2025-03-09 14:29:30,29,Fruits & Vegetables,242,Very satisfied with the service.,5,0,0
ORD094219,CUST5798,jiomart,2025-03-09 07:29:30,29,Grocery,1391,"Horrible experience, never ordering again.",1,0,1
ORD094220,CUST3189,swiggy instamart,2025-03-09 02:29:30,36,Personal Care,287,"Not fresh, disappointed.",2,0,1
ORD094221,CUST2015,swiggy instamart,2025-03-09 19:29:30,19,Personal Care,1424,Delivery person was rude.,2,0,1
ORD094222,CUST3180,swiggy instamart,2025-03-09 05:29:30,30,Snacks,130,Good quality products.,4,0,0
ORD094224,CUST4006,blinkit,2025-03-09 11:29:30,8,Fruits & Vegetables,166,Delivery person was rude.,2,0,1
ORD094228,CUST7040,blinkit,2025-03-09 15:29:30,29,Beverages,867,Items missing from order.,2,0,1
ORD094234,CUST5693,jiomart,2025-03-09 12:29:30,17,Personal Care,1772,Wrong item delivered.,1,0,1
ORD094238,CUST5202,jiomart,2025-03-09 18:29:30,36,Beverages,729,"Very late delivery, not happy.",2,0,1
ORD094241,CUST2000,jiomart,2025-03-09 12:29:30,39,Personal Care,909,Excellent experience!,5,0,0
ORD094242,CUST8925,swiggy instamart,2025-03-09 01:29:30,38,Grocery,982,Excellent experience!,5,0,0
ORD094245,CUST2873,blinkit,2025-03-09 11:29:30,12,Beverages,669,"Not fresh, disappointed.",2,0,1
ORD094246,CUST4756,swiggy instamart,2025-03-09 18:29:30,47,Dairy,647,Wrong item delivered.,1,1,1
ORD094247,CUST1319,blinkit,2025-03-09 17:29:30,15,Dairy,620,Good quality products.,4,0,0
ORD094249,CUST1069,jiomart,2025-03-09 20:29:30,35,Snacks,345,"Very late delivery, not happy.",2,0,1
ORD094256,CUST3738,jiomart,2025-03-09 07:29:30,43,Dairy,445,"Easy to order, loved it!",5,1,0
ORD094257,CUST4112,blinkit,2025-03-09 12:29:30,40,Beverages,114,Excellent experience!,5,0,0
ORD094258,CUST7530,jiomart,2025-03-09 07:29:30,37,Beverages,272,"Horrible experience, never ordering again.",1,0,1
ORD094272,CUST2536,blinkit,2025-03-09 22:29:30,45,Beverages,946,Very satisfied with the service.,5,1,0
ORD094273,CUST2692,swiggy instamart,2025-03-09 02:29:30,25,Grocery,1475,"Not fresh, disappointed.",2,0,1
ORD094275,CUST1751,blinkit,2025-03-09 18:29:30,35,Grocery,753,Good quality products.,4,0,0
ORD094277,CUST8653,blinkit,2025-03-09 11:29:30,11,Beverages,131,Delivery person was rude.,2,0,1
ORD094278,CUST3200,blinkit,2025-03-09 11:29:30,15,Snacks,176,"Fast delivery, great service!",5,0,0
ORD094279,CUST5091,jiomart,2025-03-09 06:29:30,40,Fruits & Vegetables,471,Items missing from order.,2,0,1
ORD094284,CUST3534,jiomart,2025-03-09 07:29:30,24,Beverages,470,Packaging could be better.,3,0,0
ORD094286,CUST7508,swiggy instamart,2025-03-09 08:29:30,38,Snacks,432,Quick and reliable!,5,0,0
ORD094287,CUST9994,jiomart,2025-03-09 14:29:30,26,Beverages,907,Very satisfied with the service.,5,0,0
ORD094288,CUST8925,swiggy instamart,2025-03-09 00:29:30,30,Personal Care,1227,"Very late delivery, not happy.",2,0,1
ORD094290,CUST8741,jiomart,2025-03-09 13:29:30,26,Snacks,269,Delivery person was rude.,2,0,1
ORD094296,CUST9284,jiomart,2025-03-09 21:29:30,38,Personal Care,435,Very satisfied with the service.,5,0,0
ORD094299,CUST3317,swiggy instamart,2025-03-09 04:29:30,28,Fruits & Vegetables,244,Good quality products.,4,0,0
ORD094301,CUST7550,swiggy instamart,2025-03-09 23:29:30,37,Dairy,272,Good quality products.,4,0,0
ORD094303,CUST6531,jiomart,2025-03-09 06:29:30,16,Snacks,151,"Very late delivery, not happy.",2,0,1
ORD094307,CUST9606,swiggy instamart,2025-03-09 02:29:30,27,Dairy,554,Very satisfied with the service.,5,0,0
ORD094310,CUST8643,swiggy instamart,2025-03-09 23:29:30,42,Dairy,763,Wrong item delivered.,1,1,1
ORD094325,CUST5602,jiomart,2025-03-09 02:29:30,25,Dairy,348,Delivery person was rude.,2,0,1
ORD094326,CUST2551,blinkit,2025-03-09 15:29:30,36,Fruits & Vegetables,555,Very satisfied with the service.,5,0,0
ORD094331,CUST9422,blinkit,2025-03-09 19:29:30,30,Snacks,350,"Horrible experience, never ordering again.",1,0,1
ORD094333,CUST9483,blinkit,2025-03-09 02:29:30,21,Snacks,186,"Very late delivery, not happy.",2,0,1
ORD094334,CUST9697,blinkit,2025-03-09 10:29:30,26,Fruits & Vegetables,294,"Easy to order, loved it!",5,0,0
ORD094335,CUST4751,jiomart,2025-03-09 03:29:30,13,Beverages,782,"Easy to order, loved it!",5,0,0
ORD094336,CUST5499,swiggy instamart,2025-03-09 09:29:30,31,Beverages,826,Delivery person was rude.,2,0,1
ORD094337,CUST7231,jiomart,2025-03-09 04:29:30,18,Snacks,387,"Very late delivery, not happy.",2,0,1
ORD094339,CUST6370,swiggy instamart,2025-03-09 19:29:30,12,Grocery,789,Quick and reliable!,5,0,0
ORD094340,CUST9720,swiggy instamart,2025-03-09 12:29:30,37,Fruits & Vegetables,332,"Very late delivery, not happy.",2,0,1
ORD094341,CUST1839,blinkit,2025-03-09 02:29:30,24,Beverages,179,Items missing from order.,2,0,1
ORD094342,CUST5791,swiggy instamart,2025-03-09 20:29:30,14,Beverages,321,Very satisfied with the service.,5,0,0
ORD094344,CUST2174,jiomart,2025-03-09 07:29:30,23,Personal Care,1952,Wrong item delivered.,1,0,1
ORD094350,CUST3988,swiggy instamart,2025-03-09 06:29:30,30,Personal Care,1799,Items missing from order.,2,0,1
ORD094353,CUST3880,swiggy instamart,2025-03-09 03:29:30,26,Grocery,1288,"Very late delivery, not happy.",2,0,1
ORD094354,CUST6380,jiomart,2025-03-09 06:29:30,31,Fruits & Vegetables,261,"Very late delivery, not happy.",2,0,1
ORD094357,CUST3795,jiomart,2025-03-09 17:29:30,32,Snacks,370,"Very late delivery, not happy.",2,0,1
ORD094358,CUST6894,jiomart,2025-03-09 05:29:30,37,Fruits & Vegetables,603,Excellent experience!,5,0,0
ORD094362,CUST5920,jiomart,2025-03-09 00:29:30,41,Beverages,652,Good quality products.,4,1,0
ORD094365,CUST7954,blinkit,2025-03-09 14:29:30,47,Personal Care,397,"Easy to order, loved it!",5,1,0
ORD094366,CUST3049,jiomart,2025-03-09 17:29:30,31,Dairy,166,Good quality products.,4,0,0
ORD094369,CUST9095,blinkit,2025-03-09 07:29:30,31,Snacks,353,Wrong item delivered.,1,0,1
ORD094371,CUST5730,jiomart,2025-03-09 16:29:30,46,Personal Care,1013,"Easy to order, loved it!",5,1,0
ORD094380,CUST4293,swiggy instamart,2025-03-09 17:29:30,18,Personal Care,399,"Easy to order, loved it!",5,0,0
ORD094381,CUST5868,swiggy instamart,2025-03-09 22:29:30,32,Dairy,685,Quick and reliable!,5,0,0
ORD094383,CUST4872,swiggy instamart,2025-03-09 00:29:30,43,Personal Care,1039,"Easy to order, loved it!",5,1,0
ORD094384,CUST1883,swiggy instamart,2025-03-09 17:29:30,22,Dairy,303,Quick and reliable!,5,0,0
ORD094385,CUST7174,jiomart,2025-03-09 13:29:30,29,Snacks,446,Excellent experience!,5,0,0
ORD094386,CUST7445,blinkit,2025-03-09 13:29:30,37,Fruits & Vegetables,615,Good quality products.,4,0,0
ORD094387,CUST7922,swiggy instamart,2025-03-09 17:29:30,46,Personal Care,327,"Fast delivery, great service!",5,1,0
ORD094388,CUST7628,blinkit,2025-03-09 08:29:30,34,Snacks,91,Delivery person was rude.,2,0,1
ORD094390,CUST5537,jiomart,2025-03-09 05:29:30,10,Dairy,536,"Easy to order, loved it!",5,0,0
ORD094391,CUST6554,blinkit,2025-03-09 09:29:30,16,Beverages,241,Excellent experience!,5,0,0
ORD094395,CUST3206,swiggy instamart,2025-03-09 09:29:30,28,Personal Care,916,"Not fresh, disappointed.",2,0,1
ORD094397,CUST9721,jiomart,2025-03-09 22:29:30,24,Snacks,470,"Very late delivery, not happy.",2,0,1
ORD094398,CUST3646,jiomart,2025-03-09 16:29:30,40,Beverages,369,Very satisfied with the service.,5,0,0
ORD094402,CUST1191,blinkit,2025-03-09 06:29:30,20,Beverages,201,Wrong item delivered.,1,0,1
ORD094403,CUST3992,blinkit,2025-03-09 18:29:30,38,Grocery,1360,Items missing from order.,2,0,1
ORD094406,CUST2006,jiomart,2025-03-09 02:29:30,11,Beverages,353,"Very late delivery, not happy.",2,0,1
ORD094411,CUST4190,swiggy instamart,2025-03-09 04:29:30,36,Fruits & Vegetables,524,Quick and reliable!,5,0,0
ORD094420,CUST7921,blinkit,2025-03-09 20:29:30,35,Grocery,1392,"Fast delivery, great service!",5,0,0
ORD094423,CUST2919,blinkit,2025-03-09 11:29:30,30,Fruits & Vegetables,461,"Very late delivery, not happy.",2,0,1
ORD094424,CUST9760,jiomart,2025-03-09 11:29:30,30,Personal Care,1349,Excellent experience!,5,0,0
ORD094425,CUST7357,swiggy instamart,2025-03-09 19:29:30,45,Dairy,671,Items missing from order.,2,1,1
